entry_price,stop_loss,take_profit,position_size,type,status,entry_time,strategy,SMA_50,ATR,fib_level,fib_type,trend,mother_bar_high,mother_bar_low,exit_time,exit_price,pnl,duration,result
1.13708,1.137364,1.1362280000000002,36832.40681261474,Short,SL Hit,2025-04-18 06:00:00,Fib False Breakout Short,1.1372614,0.0009199999999998099,1.1370480600000001,618,downtrend,1.13718,1.13654,2025-04-18 06:10:00,1.137364,-10.460403534780779,0.16666666666666666,Loss
1.13709,1.137504,1.1358479999999995,24761.341700680634,Short,SL Hit,2025-04-18 06:40:00,Fib False Breakout Short,1.1372838,0.0011199999999997878,1.1370480600000001,618,downtrend,1.13728,1.13692,2025-04-18 11:00:00,1.137504,-10.251195464085162,4.333333333333333,Loss
1.13707,1.1374760000000002,1.1358519999999996,24733.959097010764,Short,SL Hit,2025-04-18 09:10:00,Fib False Breakout Short,1.137183,0.0016300000000000203,1.13681,50,downtrend,1.13715,1.13676,2025-04-18 11:00:00,1.1374760000000002,-10.041987393389547,1.8333333333333333,Loss
1.13734,1.139082,1.1321140000000003,5531.643935844173,Short,TP Hit,2025-04-23 15:40:00,Fib False Breakout Short,1.1394594,0.007710000000000106,1.13664902,618,downtrend,1.13754,1.13452,2025-04-23 18:20:00,1.1321140000000003,28.90837120872016,2.6666666666666665,Win
1.13776,1.138414,1.1357980000000003,15618.182202470201,Short,TP Hit,2025-04-24 14:10:00,Fib False Breakout Short,1.1374226,0.0027200000000000557,1.13720576,618,downtrend,1.13787,1.13637,2025-04-24 15:10:00,1.1357980000000003,30.642873481243367,1.0,Win
1.13664,1.1376439999999999,1.1336280000000007,10784.012579722774,Short,SL Hit,2025-04-24 16:40:00,Fib False Breakout Short,1.1375608,0.0039199999999999235,1.13641586,50,downtrend,1.13686,1.13579,2025-04-24 16:50:00,1.1376439999999999,-10.827148630039323,0.16666666666666666,Loss
1.1341,1.13455,1.1327500000000006,23579.12368320516,Short,SL Hit,2025-04-25 06:30:00,Fib False Breakout Short,1.1349756,0.0020500000000001073,1.13328754,50,downtrend,1.13414,1.1334,2025-04-25 06:30:00,1.13455,-10.610605657438537,0.0,Loss
1.136,1.136722,1.1338339999999996,14402.207125052853,Short,SL Hit,2025-04-28 00:30:00,Fib False Breakout Short,1.1368028000000001,0.0034600000000000186,1.13595834,618,downtrend,1.13603,1.13448,2025-04-28 04:50:00,1.136722,-10.398393544289766,4.333333333333333,Loss
1.13595,1.1363379999999998,1.1347860000000005,26799.9833615831,Short,SL Hit,2025-04-28 03:50:00,Fib False Breakout Short,1.1364496,0.0016900000000001913,1.1357152,50,downtrend,1.136,1.13542,2025-04-28 04:30:00,1.1363379999999998,-10.398393544289766,0.6666666666666666,Loss
1.13602,1.1363820000000002,1.1349339999999994,28724.844044983838,Short,SL Hit,2025-04-28 04:20:00,Fib False Breakout Short,1.1363398,0.0017600000000002058,1.135505,50,downtrend,1.13603,1.13551,2025-04-28 04:40:00,1.1363820000000002,-10.398393544289766,0.3333333333333333,Loss
1.135,1.135688,1.132936,14207.10745876754,Short,SL Hit,2025-04-28 10:00:00,Fib False Breakout Short,1.1356242,0.0026399999999999757,1.1349382,618,downtrend,1.13516,1.13424,2025-04-28 10:30:00,1.135688,-9.77448993163238,0.5,Loss
1.14038,1.139612,1.1426839999999996,12472.656423178683,Long,SL Hit,2025-04-29 02:40:00,Fib False Breakout Long,1.1412346,0.0032399999999999096,1.1404800000000002,50,uptrend,1.142,1.14026,2025-04-29 03:10:00,1.139612,-9.579000132999731,0.5,Loss
1.13962,1.140282,1.1376340000000003,14180.392946133808,Short,SL Hit,2025-04-29 06:40:00,Fib False Breakout Short,1.1398374000000002,0.0025100000000000122,1.13918192,618,downtrend,1.13978,1.13894,2025-04-29 07:40:00,1.140282,-9.387420130339736,1.0,Loss
1.13755,1.13799,1.13623,20908.344835756878,Short,SL Hit,2025-04-30 04:40:00,Fib False Breakout Short,1.1382067999999999,0.0016000000000000458,1.1375250000000001,50,downtrend,1.13767,1.13666,2025-04-30 05:50:00,1.13799,-9.199671727732941,1.1666666666666667,Loss
1.13556,1.136828,1.1317559999999998,7110.156382632453,Short,TP Hit,2025-04-30 17:00:00,Fib False Breakout Short,1.1363602,0.005489999999999995,1.13486536,618,downtrend,1.13573,1.13451,2025-05-01 01:00:00,1.1317559999999998,27.04703487953485,8.0,Win
1.13606,1.1370879999999999,1.1329760000000006,8770.115071186749,Short,TP Hit,2025-04-30 17:40:00,Fib False Breakout Short,1.1362708,0.004089999999999927,1.13486536,618,downtrend,1.13627,1.13552,2025-04-30 19:50:00,1.1329760000000006,27.047034879534852,2.1666666666666665,Win
1.12897,1.129574,1.1271579999999999,16717.81405357427,Short,SL Hit,2025-05-01 20:00:00,Fib False Breakout Short,1.1293988,0.0018200000000001548,1.12827,50,downtrend,1.12921,1.12824,2025-05-01 22:30:00,1.129574,-10.097559688359679,2.5,Loss
1.13294,1.132184,1.135208,13089.429225651798,Long,SL Hit,2025-05-02 11:10:00,Fib False Breakout Long,1.1321546,0.002930000000000099,1.133065,50,uptrend,1.13375,1.13277,2025-05-02 12:50:00,1.132184,-9.895608494592484,1.6666666666666667,Loss
1.13335,1.1343539999999999,1.1303380000000007,9659.06008436527,Short,SL Hit,2025-05-02 13:20:00,Fib False Breakout Short,1.1329352,0.004469999999999974,1.1324423600000002,618,downtrend,1.13346,1.1314,2025-05-02 13:20:00,1.1343539999999999,-9.697696324700633,0.0,Loss
1.13413,1.132762,1.1382340000000002,6947.180115647932,Long,SL Hit,2025-05-05 14:50:00,Fib False Breakout Long,1.1340675999999998,0.003390000000000004,1.13453094,50,uptrend,1.13543,1.13344,2025-05-05 15:30:00,1.132762,-9.50374239820662,0.6666666666666666,Loss
1.1313,1.1316760000000001,1.1301719999999995,24770.392420847536,Short,TP Hit,2025-05-05 23:30:00,Fib False Breakout Short,1.131259,0.0009799999999999809,1.13111,50,downtrend,1.13148,1.13101,2025-05-06 00:10:00,1.1301719999999995,27.941002650727466,0.6666666666666666,Win
1.13648,1.136862,1.1353339999999996,25844.20838548256,Short,TP Hit,2025-05-07 12:30:00,Fib False Breakout Short,1.1360160000000001,0.0016599999999999948,1.1357423,618,downtrend,1.13653,1.13563,2025-05-07 15:20:00,1.1353339999999996,29.617462809771116,2.8333333333333335,Win
1.13565,1.1352900000000001,1.1367299999999998,27423.5766757204,Long,SL Hit,2025-05-07 14:10:00,Fib False Breakout Long,1.1362132,0.0014999999999998348,1.1357423,50,uptrend,1.13659,1.13559,2025-05-07 15:20:00,1.1352900000000001,-9.872487603257039,1.1666666666666667,Loss
1.12901,1.130552,1.1243840000000003,6658.487099473262,Short,SL Hit,2025-05-08 11:30:00,Fib False Breakout Short,1.1299694,0.0029600000000000737,1.1289099999999999,50,downtrend,1.12996,1.12895,2025-05-08 12:10:00,1.130552,-10.26738710738732,0.6666666666666666,Loss
1.12244,1.123324,1.1197880000000004,11382.397471991948,Short,SL Hit,2025-05-09 04:20:00,Fib False Breakout Short,1.1222864,0.003169999999999895,1.121505,50,downtrend,1.12269,1.12197,2025-05-09 05:50:00,1.123324,-10.062039365239572,1.5,Loss
1.12506,1.124708,1.1261159999999997,28013.632323685684,Long,TP Hit,2025-05-09 12:40:00,Fib False Breakout Long,1.1244292,0.0017599999999999838,1.12513,50,uptrend,1.12568,1.12506,2025-05-09 13:10:00,1.1261159999999997,29.582395733804347,0.5,Win
1.10924,1.109974,1.107038,14240.390316908299,Short,SL Hit,2025-05-12 20:20:00,Fib False Breakout Short,1.1101078000000002,0.0031200000000000117,1.1087856,50,downtrend,1.10935,1.10853,2025-05-13 00:00:00,1.109974,-10.452446492610868,3.6666666666666665,Loss
1.11869,1.11821,1.12013,21340.41158907892,Long,TP Hit,2025-05-14 01:50:00,Fib False Breakout Long,1.1187304,0.0015499999999999403,1.11880682,50,uptrend,1.11952,1.11852,2025-05-14 07:30:00,1.12013,30.73019268827595,5.666666666666667,Win
1.11888,1.119364,1.1174280000000003,21164.044551157345,Short,SL Hit,2025-05-14 03:00:00,Fib False Breakout Short,1.1188618,0.0014700000000000824,1.1188221,618,downtrend,1.11907,1.11838,2025-05-14 03:50:00,1.119364,-10.24339756275865,0.8333333333333334,Loss
1.1182,1.118652,1.1168440000000004,23568.87934794563,Short,SL Hit,2025-05-14 22:30:00,Fib False Breakout Short,1.1187036,0.0017100000000001003,1.118085,50,downtrend,1.11831,1.11774,2025-05-14 23:20:00,1.118652,-10.653133465268995,0.8333333333333334,Loss
1.12052,1.121488,1.1176159999999997,10785.197103267308,Short,SL Hit,2025-05-15 08:50:00,Fib False Breakout Short,1.1198594,0.0036400000000000876,1.12018968,618,downtrend,1.12076,1.11917,2025-05-15 13:10:00,1.121488,-10.440070795963615,4.333333333333333,Loss
1.12056,1.1198919999999999,1.1225640000000003,15628.848496948878,Long,SL Hit,2025-05-15 09:30:00,Fib False Breakout Long,1.1200052,0.002990000000000048,1.1206900000000002,50,uptrend,1.12115,1.12049,2025-05-15 11:00:00,1.1198919999999999,-10.440070795963615,1.5,Loss
1.11852,1.1181059999999998,1.1197620000000004,24208.859816719247,Long,TP Hit,2025-05-19 06:00:00,Fib False Breakout Long,1.1174834,0.0011699999999998933,1.11857,50,uptrend,1.11883,1.11834,2025-05-19 06:20:00,1.1197620000000004,30.067403892375218,0.3333333333333333,Win
1.12419,1.1247580000000001,1.1224859999999997,18703.901482342,Short,SL Hit,2025-05-20 03:20:00,Fib False Breakout Short,1.1237886000000001,0.0024900000000001032,1.12349,50,downtrend,1.12426,1.12266,2025-05-20 04:30:00,1.1247580000000001,-10.623816041972574,1.1666666666666667,Loss
1.1323,1.131438,1.1348860000000005,12078.120326138549,Long,TP Hit,2025-05-21 08:40:00,Fib False Breakout Long,1.1321618,0.0038599999999999746,1.13291452,618,uptrend,1.13279,1.13221,2025-05-21 10:10:00,1.1348860000000005,31.234019163399378,1.5,Win
1.13365,1.1327699999999998,1.1362900000000007,12540.931936816396,Long,SL Hit,2025-05-21 19:10:00,Fib False Breakout Long,1.13375,0.0031000000000001027,1.1338798,50,uptrend,1.1343,1.13339,2025-05-21 19:50:00,1.1327699999999998,-11.036020104401112,0.6666666666666666,Loss
1.13144,1.133016,1.126712,6862.499811112271,Short,TP Hit,2025-05-22 08:40:00,Fib False Breakout Short,1.1330141999999999,0.0045800000000000285,1.13133394,50,downtrend,1.1321,1.12955,2025-05-22 17:10:00,1.126712,32.445899106939265,8.5,Win
1.13093,1.1318,1.1283200000000002,12431.378968177016,Short,TP Hit,2025-05-22 12:10:00,Fib False Breakout Short,1.1315708,0.002449999999999841,1.13073844,618,downtrend,1.13131,1.13052,2025-05-22 14:50:00,1.1283200000000002,32.445899106939265,2.6666666666666665,Win
1.12825,1.1280320000000001,1.1289039999999995,55564.84250734007,Long,TP Hit,2025-05-23 00:10:00,Fib False Breakout Long,1.1279249999999998,0.0009900000000000464,1.128335,50,uptrend,1.12844,1.12823,2025-05-23 00:10:00,1.1289039999999995,36.339406999771974,0.0,Win
1.13345,1.132572,1.1360840000000005,14624.05900522074,Long,TP Hit,2025-05-23 15:30:00,Fib False Breakout Long,1.1337922,0.003489999999999993,1.13366,50,uptrend,1.1346,1.13327,2025-05-23 17:40:00,1.1360840000000005,38.51977141975829,2.1666666666666665,Win
